"FID"	"IID"	"Sigs160.Bindea_Macrophages"	"Sigs160.Bindea_Mast.cells"	"Sigs160.Bindea_Neutrophils"	"Sigs160.Bindea_NK.CD56bright.cells"	"Sigs160.Bindea_NK.CD56dim.cells"
"TCGA-FT-A61P"	"TCGA-FT-A61P"	0.191417446	0.018090839	-0.010731369	0.111739213	0.004443205
"TCGA-K4-A5RH"	"TCGA-K4-A5RH"	0.229802445	-0.121769754	0.056519533	0.019362512	0.09511697
"TCGA-LC-A66R"	"TCGA-LC-A66R"	0.151724999	-0.076026042	0.052021505	0.010118032	-0.017163378
"TCGA-R3-A69X"	"TCGA-R3-A69X"	0.159442223	0.016939428	0.021755723	0.130202731	-0.018492297
"TCGA-DX-A3U9"	"TCGA-DX-A3U9"	0.08121822	-0.021913882	-0.008906671	-0.031339703	-0.073939984
"TCGA-DX-A3UA"	"TCGA-DX-A3UA"	0.14783288	-0.145590634	-0.033143884	0.014791691	-0.030899554
"TCGA-DX-A3UB"	"TCGA-DX-A3UB"	0.123248732	0.033732682	0.007382951	0.055706423	-0.075695437
"TCGA-DX-A3UD"	"TCGA-DX-A3UD"	0.098733982	-0.072194343	-0.040360576	0.048180763	-0.06652449
"TCGA-DX-A3UE"	"TCGA-DX-A3UE"	0.090451822	-0.108781598	-0.049321172	0.028744681	-0.106142656
"TCGA-DX-A3UF"	"TCGA-DX-A3UF"	0.134290874	-0.102069274	-0.01411124	-0.037159134	-0.12505007
"TCGA-DX-A48J"	"TCGA-DX-A48J"	0.130730362	0.089452089	-0.030204432	-0.01146196	-0.100753137
"TCGA-DX-A48K"	"TCGA-DX-A48K"	0.216627946	-0.063891774	0.042457184	0.03666823	0.019089386
"TCGA-DX-A48L"	"TCGA-DX-A48L"	0.06669884	-0.100774547	-0.021582563	-0.019187433	-0.109636934
"TCGA-DX-A48N"	"TCGA-DX-A48N"	0.133425598	-0.110224274	0.020317551	-0.044923154	-0.050354457
"TCGA-DX-A48O"	"TCGA-DX-A48O"	0.099840411	0.087191403	-0.061560717	-0.016808321	-0.085003333
"TCGA-DX-A48R"	"TCGA-DX-A48R"	0.066196265	-0.114182787	-0.076373923	-0.029825104	-0.114006419
"TCGA-DX-A48U"	"TCGA-DX-A48U"	0.120416481	0.013713499	-0.067476451	0.009565727	-0.137437063
"TCGA-DX-A48V"	"TCGA-DX-A48V"	NA	NA	NA	NA	NA
"TCGA-DX-A6B8"	"TCGA-DX-A6B8"	NA	NA	NA	NA	NA
"TCGA-DX-A6BA"	"TCGA-DX-A6BA"	0.11897792	-0.024080473	-0.005912862	-0.054659941	-0.11719325
"TCGA-DX-A6BF"	"TCGA-DX-A6BF"	0.21323715	-0.097311868	0.105136078	-0.024613345	0.027716674
"TCGA-DX-A6BG"	"TCGA-DX-A6BG"	0.240302506	-0.045976378	0.049068845	-0.034400501	0.035488179
"TCGA-DX-A6BH"	"TCGA-DX-A6BH"	0.201087598	0.041446767	0.024530834	-0.053615931	-0.019841777
"TCGA-DX-A6BK"	"TCGA-DX-A6BK"	NA	NA	NA	NA	NA
"TCGA-SI-A71O"	"TCGA-SI-A71O"	0.18400309	-0.041598238	0.019012982	-0.030144031	0.044252256
"TCGA-AG-3883"	"TCGA-AG-3883"	0.002729868	-0.103630936	-0.124552543	0.012747536	0.051528228
"TCGA-AA-3841"	"TCGA-AA-3841"	-0.051693633	-0.106323626	-0.156150557	0.031008068	0.025050958
"TCGA-AG-3728"	"TCGA-AG-3728"	-0.022398201	-0.08853518	-0.153167719	0.064038541	0.036045539
"TCGA-AA-3833"	"TCGA-AA-3833"	0.006761042	-0.089395311	-0.146640262	0.051754967	0.007999559
"TCGA-AA-3696"	"TCGA-AA-3696"	-0.056446792	-0.139703828	-0.220087991	-0.043741021	-0.043914989
"TCGA-AA-3715"	"TCGA-AA-3715"	0.045921975	-0.127065104	-0.065894271	0.113541995	0.021549594
"TCGA-AG-3726"	"TCGA-AG-3726"	-0.058503387	-0.138115779	-0.134294561	0.071679587	0.065371875
"TCGA-AA-3688"	"TCGA-AA-3688"	-0.062229263	-0.138543542	-0.218227419	-0.027580358	-0.007572431
"TCGA-AA-3819"	"TCGA-AA-3819"	-0.080493034	-0.143709523	-0.208467701	-0.007377767	-0.049684899
"TCGA-AA-3858"	"TCGA-AA-3858"	-0.050350001	-0.127452625	-0.199848471	-0.000648175	-0.001414275
"TCGA-AG-3882"	"TCGA-AG-3882"	-0.039729841	-0.089726882	-0.138645449	0.067749054	0.04090705
"TCGA-AA-3695"	"TCGA-AA-3695"	NA	NA	NA	NA	NA
"TCGA-AA-3664"	"TCGA-AA-3664"	-0.038420221	-0.154533866	-0.201284262	-3.1e-05	-0.061484438
"TCGA-AG-3885"	"TCGA-AG-3885"	-0.074590272	-0.126502749	-0.141857079	0.06463681	-0.015906086
"TCGA-AA-3666"	"TCGA-AA-3666"	-0.024071469	-0.152782936	-0.168344482	-0.024280007	-0.055874942
"TCGA-AA-3681"	"TCGA-AA-3681"	-0.029518733	-0.123579239	-0.178665856	-0.0024638	-0.042093905
"TCGA-AA-3812"	"TCGA-AA-3812"	0.021593323	-0.097163553	-0.149056382	0.050011648	-0.001717218
"TCGA-AG-3727"	"TCGA-AG-3727"	-0.065769339	-0.146246334	-0.14661358	0.091207542	0.003195688
"TCGA-AA-3685"	"TCGA-AA-3685"	0.132858611	-0.054536862	-0.046763659	-0.046057543	0.013984994
"TCGA-AA-3818"	"TCGA-AA-3818"	-0.042252803	-0.136711588	-0.226930651	-0.00233984	-0.063801723
"TCGA-AG-3878"	"TCGA-AG-3878"	-0.011980401	-0.079950108	-0.132608201	0.018392684	0.052378533
"TCGA-AA-3675"	"TCGA-AA-3675"	0.077420125	-0.077513243	-0.050558404	0.026813631	-0.058392562
"TCGA-AA-3692"	"TCGA-AA-3692"	-0.017600918	-0.115561199	-0.186399377	-0.013020826	-0.021107392
"TCGA-AG-3881"	"TCGA-AG-3881"	0.012963352	-0.113339366	-0.080703707	0.085831324	0.006704138
"TCGA-AA-3678"	"TCGA-AA-3678"	-0.059785304	-0.117055226	-0.184889725	-0.046363668	-0.015066103
"TCGA-AA-3693"	"TCGA-AA-3693"	-0.069781276	-0.134485551	-0.215881295	-0.02982677	-0.046803163
"TCGA-AA-3831"	"TCGA-AA-3831"	-0.049185222	-0.157774251	-0.183639417	-0.008517458	-0.024900179
"TCGA-AA-3679"	"TCGA-AA-3679"	-0.057942023	-0.138174702	-0.195662677	0.021880245	-0.020477439
"TCGA-AA-3837"	"TCGA-AA-3837"	-0.037149783	-0.114026869	-0.229014555	0.014094566	-0.020073762
"TCGA-AA-3875"	"TCGA-AA-3875"	-0.012409453	-0.106364085	-0.147121403	-0.028928761	-0.009854358
"TCGA-AA-3667"	"TCGA-AA-3667"	-0.073382082	-0.145768111	-0.143283517	0.07288116	0.022593726
"TCGA-AA-3684"	"TCGA-AA-3684"	0.019994123	-0.074592243	-0.104824432	0.078958283	0.020765558
"TCGA-AA-3814"	"TCGA-AA-3814"	0.029448574	-0.123633967	-0.183240665	-0.051693908	-0.004666969
"TCGA-AA-3852"	"TCGA-AA-3852"	0.004524125	-0.100843841	-0.150424861	0.03383031	-0.009925242
"TCGA-AA-3673"	"TCGA-AA-3673"	-0.06544641	-0.095159925	-0.209076314	-0.005355142	0.003531673
"TCGA-AA-3854"	"TCGA-AA-3854"	-0.031369958	-0.10761063	-0.20997342	0.044656512	-0.064918575
"TCGA-AA-3680"	"TCGA-AA-3680"	-0.053808594	-0.105112767	-0.237621425	0.0107384	-0.07142136
"TCGA-AA-3848"	"TCGA-AA-3848"	-0.096161227	-0.151432134	-0.199970637	0.035981389	0.024572133
"TCGA-AA-3856"	"TCGA-AA-3856"	-0.018542891	-0.124825769	-0.197010246	-0.021419987	-0.03242548
"TCGA-B0-4700"	"TCGA-B0-4700"	0.204350022	-0.064776793	0.077838304	0.017920629	0.047057095
"TCGA-B0-5695"	"TCGA-B0-5695"	0.117409502	0.010551224	0.089532287	0.022604694	-0.045241237
"TCGA-A3-3387"	"TCGA-A3-3387"	0.173755766	-0.052632974	0.092698403	0.01703647	-0.06229383
"TCGA-B2-5636"	"TCGA-B2-5636"	0.152690327	0.025747314	0.052372599	-0.038051015	-0.038532785
"TCGA-B2-5639"	"TCGA-B2-5639"	0.167975764	-0.070685066	0.087488009	-0.018938305	-0.057532488
"TCGA-CJ-5684"	"TCGA-CJ-5684"	0.137962697	-0.014077487	0.093119516	-0.02620753	-0.002388843
"TCGA-B0-5709"	"TCGA-B0-5709"	0.196974086	0.003427321	0.112811184	-0.013053468	-0.021156186
"TCGA-B0-5691"	"TCGA-B0-5691"	0.178683775	0.007737998	0.115452211	-0.052625257	-0.038476258
"TCGA-B0-5700"	"TCGA-B0-5700"	0.139199744	-0.064826318	0.112183047	0.041553391	-0.0838218
"TCGA-CJ-5671"	"TCGA-CJ-5671"	0.24740581	0.030792788	0.098314763	0.012785213	0.024757355
"TCGA-B0-5692"	"TCGA-B0-5692"	0.102747111	-0.081454664	0.059780836	0.063599976	-0.019514933
"TCGA-B0-5701"	"TCGA-B0-5701"	0.196477971	-0.067992562	0.072571715	0.008634753	0.004193449
"TCGA-CJ-5672"	"TCGA-CJ-5672"	0.181524217	-0.043637859	0.081828578	0.030257414	-0.036217125
"TCGA-B0-5693"	"TCGA-B0-5693"	0.117778289	-0.014888515	0.100994987	0.01658946	-0.046377235
"TCGA-B0-5702"	"TCGA-B0-5702"	0.143226904	0.022998571	0.055938684	0.020579502	0.028664303
"TCGA-CJ-5675"	"TCGA-CJ-5675"	0.154401591	-0.083046596	0.096934356	0.010197117	-0.04690092
"TCGA-B0-5694"	"TCGA-B0-5694"	0.153765895	-0.081553561	0.088363092	-0.019784699	0.0101519
"TCGA-B0-5703"	"TCGA-B0-5703"	0.062834349	-0.059465008	0.096890633	0.032716521	0.014372827
"TCGA-CJ-5676"	"TCGA-CJ-5676"	0.167990348	-0.034263688	0.089879024	0.014656656	0.008909478
"TCGA-B0-5705"	"TCGA-B0-5705"	0.134162831	-0.057775601	0.124191681	0.009376325	-0.076556462
"TCGA-CJ-5677"	"TCGA-CJ-5677"	0.21070422	-0.087704234	0.080890876	-0.002189224	-0.022013929
"TCGA-B0-5696"	"TCGA-B0-5696"	0.143603467	-0.03279816	0.107411335	-0.026559774	-0.069866449
"TCGA-B0-5706"	"TCGA-B0-5706"	0.155496857	-0.024994493	0.076191336	0.063897191	0.02753397
"TCGA-CJ-5678"	"TCGA-CJ-5678"	0.170447481	-0.104494323	0.090006528	0.023780157	-0.018345407
"TCGA-B0-5697"	"TCGA-B0-5697"	0.186236768	-0.028978468	0.085265108	0.029893192	-0.0038999
"TCGA-B0-5707"	"TCGA-B0-5707"	0.167404151	-0.008441775	0.041660468	0.034123408	-0.037760156
"TCGA-B8-5549"	"TCGA-B8-5549"	0.177585001	-0.033763856	0.109433938	-0.025889808	-0.052859943
"TCGA-CJ-5679"	"TCGA-CJ-5679"	0.147620585	-0.087160193	0.07811979	-0.05010239	-0.005180708
"TCGA-B8-5551"	"TCGA-B8-5551"	0.230485218	-0.041589265	0.045984859	0.043603825	0.052611088
"TCGA-CJ-5680"	"TCGA-CJ-5680"	0.137349849	-0.073484245	0.083750711	0.022898838	-0.024515676
"TCGA-B2-5635"	"TCGA-B2-5635"	0.162501376	-0.046474719	0.069894075	0.040950282	-0.027511008
"TCGA-B8-5553"	"TCGA-B8-5553"	0.180746348	-0.026432199	0.101368638	0.010933067	-0.051937389
"TCGA-CJ-5681"	"TCGA-CJ-5681"	0.161771279	-0.038285207	0.007932445	0.031018004	-0.015293211
"TCGA-B2-5641"	"TCGA-B2-5641"	0.177728615	-0.049164898	0.091993802	-0.007930766	-0.053456452
"TCGA-B8-5546"	"TCGA-B8-5546"	0.134257661	-0.021734442	0.08061847	-0.030354309	-0.029781192
"TCGA-B0-5699"	"TCGA-B0-5699"	0.115408228	-0.110236755	0.098920023	-0.00527417	-0.053762242
"TCGA-B2-5633"	"TCGA-B2-5633"	0.210734064	-0.013095835	0.045857967	-0.008578844	-0.011816338
"TCGA-CJ-5682"	"TCGA-CJ-5682"	0.137170707	-0.07517833	0.070600589	-0.011437524	-0.041992982
"TCGA-CJ-5683"	"TCGA-CJ-5683"	0.139513253	-0.088738374	0.097493183	0.000790335	-0.082596096
"TCGA-B8-5550"	"TCGA-B8-5550"	0.20222668	-0.029327463	0.106910394	0.000542098	-0.005928502
"TCGA-A3-3358"	"TCGA-A3-3358"	0.200076412	-0.007129768	0.090570063	0.035456694	-0.022244469
"TCGA-09-2054"	"TCGA-09-2054"	0.095264323	-0.15227685	-0.138669158	-0.029193759	-0.148603055
"TCGA-24-2019"	"TCGA-24-2019"	0.041592812	-0.156299458	-0.129031642	-0.019930555	-0.149685882
"TCGA-24-2260"	"TCGA-24-2260"	NA	NA	NA	NA	NA
"TCGA-61-2003"	"TCGA-61-2003"	NA	NA	NA	NA	NA
"TCGA-61-2088"	"TCGA-61-2088"	0.027460212	-0.196677015	-0.177451728	0.074524632	-0.214603889
"TCGA-61-2102"	"TCGA-61-2102"	0.118219395	-0.160961966	-0.062300871	-0.06220371	-0.185830217
"TCGA-24-2024"	"TCGA-24-2024"	0.105149039	-0.108540315	-0.123415983	0.042499881	-0.124403871
"TCGA-24-2261"	"TCGA-24-2261"	0.103336546	-0.130483388	-0.121346012	-0.051018214	-0.127488752
"TCGA-61-2008"	"TCGA-61-2008"	0.071681207	-0.128165159	-0.126562131	-0.035450917	-0.133466909
"TCGA-61-2092"	"TCGA-61-2092"	-0.055170915	-0.098883708	-0.161376271	0.022570194	-0.159762298
"TCGA-61-2104"	"TCGA-61-2104"	0.065970992	-0.136713506	-0.11759349	-0.007746216	-0.14875737
"TCGA-23-2072"	"TCGA-23-2072"	NA	NA	NA	NA	NA
"TCGA-24-2030"	"TCGA-24-2030"	NA	NA	NA	NA	NA
"TCGA-61-1734"	"TCGA-61-1734"	NA	NA	NA	NA	NA
"TCGA-61-2009"	"TCGA-61-2009"	0.145273614	-0.104912104	-0.088008694	-0.033883029	-0.126586725
"TCGA-61-2094"	"TCGA-61-2094"	0.126451083	-0.127979164	-0.062899864	0.005981807	-0.111374682
"TCGA-61-2109"	"TCGA-61-2109"	0.05508535	-0.141423763	-0.139401773	0.021056499	-0.214627221
"TCGA-23-2077"	"TCGA-23-2077"	0.095280757	-0.117566569	-0.119086298	-0.046356291	-0.161139373
"TCGA-24-2033"	"TCGA-24-2033"	0.109159635	-0.089721291	-0.135721858	-0.001650982	-0.161579608
"TCGA-61-1736"	"TCGA-61-1736"	0.064107538	-0.107537709	-0.087153249	0.025111965	-0.197962471
"TCGA-61-2012"	"TCGA-61-2012"	0.158336235	-0.126021948	-0.100695814	-0.051796557	-0.144037027
"TCGA-61-2095"	"TCGA-61-2095"	NA	NA	NA	NA	NA
"TCGA-61-2110"	"TCGA-61-2110"	0.069238346	-0.027656576	-0.12200311	0.015471922	-0.221498623
"TCGA-23-2078"	"TCGA-23-2078"	NA	NA	NA	NA	NA
"TCGA-24-2035"	"TCGA-24-2035"	0.16450295	-0.030393045	-0.024559247	-0.04242497	-0.113267637
"TCGA-61-1995"	"TCGA-61-1995"	0.139765055	-0.093433825	-0.083888479	0.00717063	-0.193997074
"TCGA-61-2016"	"TCGA-61-2016"	0.084046625	-0.117010054	-0.112660961	0.009165182	-0.199747726
"TCGA-61-2096"	"TCGA-61-2096"	NA	NA	NA	NA	NA
"TCGA-61-2111"	"TCGA-61-2111"	0.096071393	-0.096842667	-0.122467066	-0.036971181	-0.140157563
"TCGA-23-2079"	"TCGA-23-2079"	NA	NA	NA	NA	NA
"TCGA-61-2017"	"TCGA-61-2017"	NA	NA	NA	NA	NA
"TCGA-61-2097"	"TCGA-61-2097"	0.110107165	-0.085991313	-0.068149975	-0.041218072	-0.137606962
"TCGA-61-2113"	"TCGA-61-2113"	0.142540316	-0.129131607	-0.08578141	-0.009895837	-0.134750017
"TCGA-23-2081"	"TCGA-23-2081"	0.062794964	-0.111554726	-0.139865826	0.017941513	-0.16034369
"TCGA-24-2038"	"TCGA-24-2038"	0.047174895	-0.057187416	-0.181754685	0.050820841	-0.230522393
"TCGA-61-2000"	"TCGA-61-2000"	0.105648036	-0.130789024	-0.124666745	-0.012227194	-0.146848911
"TCGA-61-2018"	"TCGA-61-2018"	NA	NA	NA	NA	NA
"TCGA-09-2053"	"TCGA-09-2053"	NA	NA	NA	NA	NA
"TCGA-23-2084"	"TCGA-23-2084"	0.057772949	-0.159606612	-0.125332819	-0.020289833	-0.162973764
"TCGA-24-2254"	"TCGA-24-2254"	0.131083959	-0.096687256	-0.103028481	-0.014144448	-0.15833177
"TCGA-61-2002"	"TCGA-61-2002"	NA	NA	NA	NA	NA
"TCGA-61-2087"	"TCGA-61-2087"	NA	NA	NA	NA	NA
"TCGA-61-2101"	"TCGA-61-2101"	NA	NA	NA	NA	NA
"TCGA-C5-A8XI"	"TCGA-C5-A8XI"	0.083776969	-0.128561664	-0.016919351	0.015822441	-0.017151829
"TCGA-C5-A902"	"TCGA-C5-A902"	0.029631315	-0.093876057	-0.073433175	0.010752772	0.003343154
"TCGA-C5-A8YQ"	"TCGA-C5-A8YQ"	0.123309998	-0.13969437	-0.05760738	0.049137588	-0.097561538
"TCGA-C5-A905"	"TCGA-C5-A905"	0.060999841	-0.098892946	-0.071186864	0.107104019	-0.058333217
"TCGA-C5-A8XJ"	"TCGA-C5-A8XJ"	0.136193153	-0.084759384	-0.053443925	0.002637575	-0.053045667
"TCGA-VS-A94W"	"TCGA-VS-A94W"	0.148191115	-0.034240456	-0.051140355	0.014093362	-0.033366681
"TCGA-EX-A8YF"	"TCGA-EX-A8YF"	0.090763473	-0.10512536	-0.042644296	0.10211781	-0.000461978
"TCGA-VS-A8Q9"	"TCGA-VS-A8Q9"	0.028924887	-0.11197929	-0.069287912	0.047382301	-0.071256616
"TCGA-ZJ-A8QQ"	"TCGA-ZJ-A8QQ"	0.057778548	-0.126919129	-0.023113311	0.032235202	-0.064374724
"TCGA-C5-A907"	"TCGA-C5-A907"	0.081573147	-0.075265987	-0.018856251	0.169929287	0.032693761
"TCGA-C5-A8XK"	"TCGA-C5-A8XK"	0.094300542	-0.127776293	0.03340386	0.03889251	-0.098190987
"TCGA-ZJ-A8QO"	"TCGA-ZJ-A8QO"	0.143851059	-0.140270123	-0.040404249	0.011624263	0.021397795
"TCGA-VS-A8Q8"	"TCGA-VS-A8Q8"	0.092955863	-0.06286865	0.017406205	0.053899069	-0.027016628
"TCGA-VS-A8QC"	"TCGA-VS-A8QC"	0.117453359	-0.094490944	-0.053862854	-0.007259021	-0.030494485
"TCGA-MY-A913"	"TCGA-MY-A913"	0.107896799	-0.122917196	0.000456157	0.11579844	-0.021143724
"TCGA-GH-A9DA"	"TCGA-GH-A9DA"	0.125546424	-0.059804829	0.008467283	0.079146348	-0.036540057
"TCGA-C5-A8YR"	"TCGA-C5-A8YR"	0.134129679	-0.08700754	0.052583102	0.221819065	0.21254757
"TCGA-C5-A8YT"	"TCGA-C5-A8YT"	0.083487097	-0.036917899	-0.013886368	0.043634865	0.032505466
"TCGA-VS-A8EI"	"TCGA-VS-A8EI"	0.116936271	-0.082175865	-0.019018323	0.017665108	-0.036352481
"TCGA-C5-A8ZZ"	"TCGA-C5-A8ZZ"	0.131489675	-0.062858782	-0.060405486	0.003274828	-0.064756624
"TCGA-2W-A8YY"	"TCGA-2W-A8YY"	0.144211002	-0.094022556	-0.066987042	0.063469118	-0.001859829
"TCGA-C5-A8XH"	"TCGA-C5-A8XH"	0.137614862	-0.095839684	-0.069948726	0.052849019	-0.01019636
"TCGA-C5-A901"	"TCGA-C5-A901"	0.141831819	-0.055431478	-0.008528108	-0.035294992	-0.059522932
"TCGA-VS-A8EJ"	"TCGA-VS-A8EJ"	0.109528113	-0.089396347	-0.047006287	0.105318935	-0.085462126
"TCGA-AJ-A8CV"	"TCGA-AJ-A8CV"	0.131906339	-0.076324816	-0.034012397	0.168493103	-0.046089661
"TCGA-AJ-A8CW"	"TCGA-AJ-A8CW"	0.089936019	-0.082062385	-0.053958863	0.05576694	-0.045744503
"TCGA-PG-A914"	"TCGA-PG-A914"	0.120993633	-0.13904657	-0.066318561	0.081463675	-0.085695752
"TCGA-PG-A916"	"TCGA-PG-A916"	0.092036622	-0.09339423	-0.064227228	0.170372481	-0.062288549
"TCGA-4E-A92E"	"TCGA-4E-A92E"	0.176206948	-0.023081996	-0.02813359	0.06132477	0.002842614
"TCGA-E6-A8L9"	"TCGA-E6-A8L9"	0.147579954	-0.111640169	-0.034726072	0.162575219	0.062631865
"TCGA-PG-A915"	"TCGA-PG-A915"	0.063092809	-0.085890303	-0.128618373	0.063891704	-0.07351426
"TCGA-AJ-A8CT"	"TCGA-AJ-A8CT"	0.10840782	-0.062094824	-0.026818071	0.200593719	-0.014856366
"TCGA-QS-A8F1"	"TCGA-QS-A8F1"	0.110983559	-0.033084799	-0.07103687	0.070480539	-0.047891922
"TCGA-PG-A917"	"TCGA-PG-A917"	0.124021957	-0.050129354	-0.085131041	0.040462667	-0.091688254
"TCGA-5B-A90C"	"TCGA-5B-A90C"	0.087025042	-0.116580631	-0.086677056	0.029831711	-0.076352479
"TCGA-GJ-A6C0"	"TCGA-GJ-A6C0"	NA	NA	NA	NA	NA
"TCGA-K7-A6G5"	"TCGA-K7-A6G5"	0.131798655	-0.107371906	0.018511554	0.027895904	-0.031818896
"TCGA-LG-A6GG"	"TCGA-LG-A6GG"	0.075111133	-0.139498955	0.004697922	-0.078917308	-0.083880033
"TCGA-EJ-A65F"	"TCGA-EJ-A65F"	0.093569805	0.044540583	-0.030385111	0.001217089	-0.023039409
"TCGA-EJ-A65J"	"TCGA-EJ-A65J"	0.103863409	-0.035528531	-0.011662357	-0.012048852	-0.036439627
"TCGA-G9-6339"	"TCGA-G9-6339"	NA	NA	NA	NA	NA
"TCGA-G9-6354"	"TCGA-G9-6354"	NA	NA	NA	NA	NA
"TCGA-G9-6498"	"TCGA-G9-6498"	NA	NA	NA	NA	NA
"TCGA-H9-A6BX"	"TCGA-H9-A6BX"	NA	NA	NA	NA	NA
"TCGA-J4-A67T"	"TCGA-J4-A67T"	0.09374212	-0.020776211	-0.002655646	-0.01805991	-0.028626877
"TCGA-J4-A6G1"	"TCGA-J4-A6G1"	0.121585681	0.062447672	-0.020158974	-0.010713939	-0.020830804
"TCGA-J4-A6G3"	"TCGA-J4-A6G3"	0.123246791	0.030857655	-0.001121041	0.022931461	-0.020250382
"TCGA-KK-A6DY"	"TCGA-KK-A6DY"	0.122444197	-0.030145046	-0.027337214	0.009909436	-0.021653806
"TCGA-KK-A6E0"	"TCGA-KK-A6E0"	0.077632675	-0.018416551	-0.039212993	0.033524428	-0.023024524
"TCGA-KK-A6E1"	"TCGA-KK-A6E1"	0.080423715	-0.042151984	-0.063376679	-0.044915053	-0.051630437
"TCGA-KK-A6E2"	"TCGA-KK-A6E2"	0.07361023	-0.032230025	-0.082546097	0.003182284	-0.015256487
"TCGA-KK-A6E5"	"TCGA-KK-A6E5"	0.093527855	0.002276879	-0.03878733	-0.025015518	-0.029520114
"TCGA-KK-A6E6"	"TCGA-KK-A6E6"	0.10982926	0.003101032	-0.043894503	-0.01864345	-0.04029997
"TCGA-D3-A5GT"	"TCGA-D3-A5GT"	0.073772181	-0.075129337	-0.10565259	0.016788653	-0.050673804
"TCGA-D9-A6E9"	"TCGA-D9-A6E9"	NA	NA	NA	NA	NA
"TCGA-D9-A6EA"	"TCGA-D9-A6EA"	NA	NA	NA	NA	NA
"TCGA-D9-A6EC"	"TCGA-D9-A6EC"	NA	NA	NA	NA	NA
"TCGA-EB-A57M"	"TCGA-EB-A57M"	0.134541523	0.041038585	0.03233435	0.044040631	-0.005312568
"TCGA-EB-A5SE"	"TCGA-EB-A5SE"	0.082045326	-0.039868529	-0.081924442	0.040750794	-0.095030675
"TCGA-EB-A5SF"	"TCGA-EB-A5SF"	0.148678967	0.033747052	0.016614544	0.06522528	-0.035352774
"TCGA-EB-A5SG"	"TCGA-EB-A5SG"	NA	NA	NA	NA	NA
"TCGA-EB-A5SH"	"TCGA-EB-A5SH"	NA	NA	NA	NA	NA
"TCGA-EB-A5UL"	"TCGA-EB-A5UL"	NA	NA	NA	NA	NA
"TCGA-EB-A5UM"	"TCGA-EB-A5UM"	0.085364822	-0.097340097	-0.085367558	0.104140871	-0.053469502
"TCGA-EB-A5UN"	"TCGA-EB-A5UN"	NA	NA	NA	NA	NA
"TCGA-FR-A69P"	"TCGA-FR-A69P"	NA	NA	NA	NA	NA
"TCGA-FW-A5DY"	"TCGA-FW-A5DY"	NA	NA	NA	NA	NA
"TCGA-GF-A6C8"	"TCGA-GF-A6C8"	NA	NA	NA	NA	NA
"TCGA-GF-A6C9"	"TCGA-GF-A6C9"	NA	NA	NA	NA	NA
"TCGA-QB-A6FS"	"TCGA-QB-A6FS"	NA	NA	NA	NA	NA
"TCGA-RP-A690"	"TCGA-RP-A690"	NA	NA	NA	NA	NA
"TCGA-RP-A693"	"TCGA-RP-A693"	NA	NA	NA	NA	NA
"TCGA-RP-A694"	"TCGA-RP-A694"	NA	NA	NA	NA	NA
"TCGA-RP-A695"	"TCGA-RP-A695"	NA	NA	NA	NA	NA
"TCGA-BP-4768"	"TCGA-BP-4768"	0.134949486	-0.108561089	0.07188451	-0.017298331	-0.123304717
"TCGA-BP-4769"	"TCGA-BP-4769"	0.109818635	-0.009974903	0.043966728	-0.006886087	-0.074090797
"TCGA-BP-4774"	"TCGA-BP-4774"	0.120604791	-0.064555508	0.10670378	0.064867096	-0.08351196
"TCGA-BP-4351"	"TCGA-BP-4351"	0.120100282	-0.083646896	0.111111875	0.044498017	-0.033870147
"TCGA-BP-4761"	"TCGA-BP-4761"	0.097477629	-0.048125361	-0.000628416	0.072873291	0.030626509
"TCGA-BP-4173"	"TCGA-BP-4173"	0.192761748	-0.054767563	0.116217352	0.128868768	0.007559253
"TCGA-BP-4352"	"TCGA-BP-4352"	0.105153512	-0.110109491	-0.081526668	0.12193671	-0.091594059
"TCGA-BP-4762"	"TCGA-BP-4762"	0.189591045	0.001931032	0.092252641	-0.069481746	-0.041440844
"TCGA-BP-4158"	"TCGA-BP-4158"	0.112698427	-0.045633097	0.100906484	-0.013525464	-0.033217269
"TCGA-BP-4174"	"TCGA-BP-4174"	0.178522976	-0.02482936	0.126611893	-0.027867508	-0.07716897
"TCGA-BP-4343"	"TCGA-BP-4343"	0.228663257	0.007890461	0.050343334	-0.05443368	-0.015588786
"TCGA-BP-4159"	"TCGA-BP-4159"	0.132207294	-0.041316514	0.077175458	-0.044064692	-0.011236767
"TCGA-BP-4176"	"TCGA-BP-4176"	0.260651376	-0.036450945	0.137453196	0.032172923	-0.049481144
"TCGA-BP-4354"	"TCGA-BP-4354"	0.236815236	-0.091417853	0.16346392	-0.012841433	-0.046693441
"TCGA-BP-4765"	"TCGA-BP-4765"	0.127000808	-0.050241179	0.100269491	-0.017266695	-0.016317917
"TCGA-BP-4160"	"TCGA-BP-4160"	0.207569875	-0.045207461	0.085325736	0.02326285	-0.036221664
"TCGA-BP-4325"	"TCGA-BP-4325"	0.141006817	-0.08845623	0.106470765	-0.042874448	-0.083917085
"TCGA-BP-4335"	"TCGA-BP-4335"	0.132673447	-0.082649583	0.098962317	0.044215086	-0.039351266
"TCGA-BP-4345"	"TCGA-BP-4345"	0.249784796	-0.008377822	0.068007778	-0.021486153	-0.000775184
"TCGA-BP-4766"	"TCGA-BP-4766"	0.146538752	-0.060214385	0.142604925	-0.020613168	-0.025930927
"TCGA-BP-4165"	"TCGA-BP-4165"	0.080688075	-0.044073878	0.097621996	0.029398818	0.027156232
